OrganisationURI,OrganisationLabel,SiteReference,PeviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S844,,"Clarendon Suites Stirling Road, Edgbaston",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.935934,52.47297,1.32,unknown ownership,yes,permissioned,full planning permission,12/05/2016,,,118,"Detailed planning application for demolition of existing building and erection of care village (use class C2) comprising of 60 bed care home, 19 assisted living units, 99 care apartments and associated communal facilities for senior citizens",,,118,118,,,2016/01997/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S862,,"The Greenwood Public House, Kings Norton",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.934153,52.398892,0.2,mixed ownership,,permissioned,outline planning permission,10/11/2015,,,7,Outline planning application with all matters reserved for future consideration for the demolition of existing building and erection of 7 dwellings (amended description),,,7,7,,,2015/05998/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S863,,"Franklin House Car Park, Bournville Lane, Birmingham, B30 2HP, Bournville",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.928689,52.426212,0.22,unknown ownership,yes,permissioned,full planning permission,23/03/2016,,,37,Removal of existing structures/fencing and 3 trees (within a Conservation Area) and redevelopment of site with 37 no. apartments with associated amenity space and parking,,,37,37,,,2015/10296/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S868,,"Upper Floors 21 to 23 Pershore Road South, Bournville",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.931288,52.41581,0.04,unknown ownership,yes,permissioned,other,06/05/2016,,,5,"Prior Approval for change of use from offices (Use Class B1[a] to 2 no. 1 bed flats, 2 no. studios and 1 no. 2 bed flat (Use Class C3)",,,5,5,,,2016/02168/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S873,,"70 High Street, Harborne",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.945014,52.460029,0.02,unknown ownership,yes,permissioned,full planning permission,29/09/2016,,,8,"Prior Approval for change of use from offices located on 1st, 2nd, 3rd and 4th floors (Use Class B1a] to create 8 no. apartments (Use Class C3).",,,8,8,,,2016/06719/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S879,,"Gate House, Selly Oak Hospital, Raddlebarn Road, Selly Oak",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.937389,52.436751,0.19,unknown ownership,yes,permissioned,full planning permission,07/09/2016,,,10,The conversion of West Lodge into 10 apartments (Use Class C3) with associated car parking facilities and landscaping,,,10,10,,,2016/04337/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S883,,"Harris House, 8 St Agnes Road, Moseley and Kings Heath",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.874086,52.441487,0.22,unknown ownership,yes,permissioned,full planning permission,26/01/2017,,,14,"Change of use from residential care home to 14 apartments, demolition of existing single storey side element, erection of single storey side extension, external alterations and associated parking",,,14,14,,,2016/04966/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S885,,"66 TO 68 High Street, Harborne",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.944814,52.459941,0.11,unknown ownership,yes,permissioned,other,16/05/2017,,,55,Prior Approval for change of use from office (Use Class B1[a]) to 55 Residential units (Use Class C3),,,55,55,,,2017/02750/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S887,,"Rear of 145 and 147 Tessall Lane, Longbridge",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.983014,52.40275,0.2,unknown ownership,yes,permissioned,full planning permission,02/02/2017,,,5,Erection of five 2/3 bedroom dwellings (two sets of semi-detached and one detached) together with associated access and works and demolition of existing buildings,,,5,5,,,2016/05184/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S895,,"Buckingham Court College Walk, Selly Oak",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.942651,52.435906,0.05,unknown ownership,yes,permissioned,full planning permission,29/11/2016,,,5,Erection of two storey front and rear extension and alterations to existing building to provide five additional apartments with car parking.,,,5,5,,,2016/08292/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S898,,"356 High Street, Harborne",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.956638,52.45789,0.05,unknown ownership,yes,permissioned,full planning permission,07/07/2016,,,14,"Demolition of former public house and redevelopment of the site for 14 apartments with associated access, parking, cycle and bin storage",,,14,14,,,2016/03187/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S899,,"Site of Near Oak Drive Della Drive, Bartley Green",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.989297,52.434532,2.25,owned by a public authority,yes,permissioned,outline planning permission,04/08/2016,,,80,"Outline application for the erection of 80 no. dwellings, roadway and foot paths and parking.  All matters reserved apart from access and scale.",,,80,80,,,2016/01708/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S900,,"East Works Groveley Lane Phase 3, Longbridge",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.986847,52.37934,1.86,unknown ownership,yes,permissioned,full planning permission,09/02/2016,,,41,Erection of 41 dwellings landscaping and associated development infrastructure.,,,41,41,,,15/0819 Bromsgrove Application,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S901,,"East Works Groveley Lane Phase 3, Longbridge",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.985476,52.378512,5.4,unknown ownership,yes,permissioned,outline planning permission,27/07/2016,,,185,"Erection of 185 dwellings, including details of access, landscaping and open space, drainage and other associated infrastructure.",,,185,185,,,16/1087 Bromsgrove District,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S902,,"2A Frederick Road, Selly Oak",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.940896,52.439204,0.11,owned by a public authority,,permissioned,full planning permission,25/11/2016,,,19,Demolition of existing office building and erection of 48 bed student halls of residence with associated parking access and landscaping.,,,19,19,,,2016/04804/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S903,,"504 to 514 Bristol Road, Selly Oak",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.931499,52.445973,0.13,unknown ownership,,permissioned,full planning permission,27/07/2016,,,70,"Demolition of existing buildings and erection of a four/five storey building comprising 70 student bedrooms (Sui Generis), ground floor retail space (Use Classes A1, A2 or A3), plus associated infrastructure, site access, cycle parking and landscaping","Ground floor retail space (Use Classes A1, A2 or A3), plus associated infrastructure, site access, cycle parking and landscaping",,70,70,,,2016/01155/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S904,,"Land adjacent and rear 126 to 138 Dawlsh road, Selly Oak",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.929928,52.441409,0.12,unknown ownership,yes,permissioned,full planning permission,21/07/2016,,,6,Demolition of existing buildings and erection of six residential dwellings with associated car parking and landscaping,,,6,6,,,2016/04383/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S905,,"27 Norfolk Road, Edgbaston",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.94236,52.470832,0.56,unknown ownership,yes,permissioned,full planning permission,07/07/2016,,,57,"Proposed demolition of the existing building and erection of 4 storey building providing 57 assisted living apartments for the elderly (Use Class C2) with communal facilities, landscaping and car parking",,,57,57,,,2016/02337/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S908,,"11 Holders Lane, Moseley and Kings Heath",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.907397,52.444912,0.14,unknown ownership,yes,permissioned,full planning permission,16/02/2017,,,9,Demolition of existing dwelling and erection of new three storey building containing nine apartments with associated new parking and landscaping,,,9,9,,,2016/10554/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S909,,"110 Edgbaston Road, Sparkbrook",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.898629,52.454755,0.07,unknown ownership,yes,permissioned,full planning permission,18/08/2016,,,6,Demolition of existing nursery building and the erection of one residential dwelling to create six two bedroom apartments with parking area and shared amenity area,,,6,6,,,2016/05387/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S911,,"60 York Road, Moseley and Kings Heath",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.894682,52.435429,0.14,unknown ownership,yes,permissioned,full planning permission,02/03/2017,,,12,Erection of 2 no. two and three storey blocks accommodating 12 no. flats with associated parking and landscaping,,,12,12,,,2016/09442/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S922,,"Hall Green Stadium, York Road, Hall Green",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.840594,52.438206,4.31,unknown ownership,,permissioned,outline planning permission,19/08/2016,,,210,Outline planning application for the demolition of Hall Green Stadium and residential development of up to 210 dwellings with all matters reserved except access.,,,210,210,,,2016/01219/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S925,,"109 to 113 and rear Hubert Road, Selly Oak",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.93137,52.440973,0.09,unknown ownership,yes,permissioned,full planning permission,14/04/2016,,,12,Part demolition of existing buildings; part conversion of remaning B1 light industrial building to provide twelve self-contained student flats (Sui Generis) to be used in conjunction with existing residential occupation at 109-113 (odds) Hubert Road;,,,12,12,,,2016/00215/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S926,,"1 to 3 Pershore Road South, Bournville",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.930965,52.415842,0.07,unknown ownership,yes,permissioned,full planning permission,25/11/2016,,,12,"Erection of extension to create three storey building to accommodate new Class A1/A2 unit and extended hot food takeaway at ground floor and 12 no. residential flats at ground,  1st and 2nd floor",Class A1/A2 unit and extended hot food takeaway at ground floor,,12,12,,,2016/07274/PA,19/12/2017,19/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/birmingham,Birmingham City Council,S927,,"Former Arvin Meritor, Fordhouse Lane, Bournville",https://localview.birmingham.gov.uk/Planning/Sites/SHLAA/,WGS84,-1.920035,52.424775,2.59,unknown ownership,yes,permissioned,outline planning permission,24/11/2016,,,101,"Outline planning application for the removal of buildings and other structures and construction of up to 101 dwellings, together with parking spaces, landscaping, open space, footpaths and cycleways (all matters reserved except access)",,,101,101,,,2016/03703/PA,19/12/2017,19/12/2017
